29.5272	8.0842	3.10039	0.450793	29.4716	8.24519	29.4352	8.26299	2.66893	1.28822
31.9472	9.87084	1.87276	2.69445	31.9416	9.88017	32.0955	9.56901	2.67105	1.33358
31.9327	9.86044	1.98196	2.73886	31.7928	9.49891	32.0955	9.56901	2.67105	1.33358
34.6105	10.7122	3.18552	-0.450931	34.6157	10.6988	34.7608	10.9139	2.67035	1.3617
34.6942	10.741	3.29193	-0.411923	35.0599	10.9953	34.7608	10.9139	2.67035	1.3617
37.147	12.0761	1.8005	2.52487	37.1404	12.0883	37.4287	12.2803	2.66736	1.37209
37.2622	12.1164	2.19986	2.67249	37.4973	12.2943	37.4287	12.2803	2.66736	1.37209
40.3215	13.4756	3.75352	0.481464	40.3285	13.4666	40.0971	13.6505	2.66232	1.36459
40.1874	13.4357	3.19981	0.29934	39.9009	13.6243	40.0971	13.6505	2.66232	1.36459
42.7713	14.8218	2.09904	2.11933	42.7664	14.8294	42.7638	15.0065	2.65515	1.33938
42.7954	14.8339	2.3662	2.23057	42.5714	14.9817	42.7638	15.0065	2.65515	1.33938
45.3558	16.556	2.69879	1.37158	45.3572	16.5524	45.4265	16.3307	2.64546	1.29701
45.4026	16.5716	2.77731	1.39672	45.649	16.5213	45.4265	16.3307	2.64546	1.29701
48.1549	17.2885	2.67323	0.224088	48.1541	17.2835	48.0823	17.6063	2.6326	1.23832
48.1527	17.2906	2.76711	0.260234	47.9331	17.5349	48.0823	17.6063	2.6326	1.23832
50.6243	19.0612	2.32307	2.83526	50.6228	19.0721	50.7276	18.8172	2.61569	1.16454
50.5742	19.0396	2.1206	2.74678	50.5737	18.7834	50.7276	18.8172	2.61569	1.16454
53.7188	19.9113	3.92341	-0.398589	53.7268	19.8982	53.3577	19.9486	2.59372	1.07716
53.6037	19.8704	3.35033	-0.596082	53.5277	19.862	53.3577	19.9486	2.59372	1.07716
56.0393	21.0797	1.74682	2.43692	56.0322	21.0923	55.9669	20.9874	2.56561	0.978022
56.0303	21.0766	1.8484	2.47969	55.867	20.985	55.9669	20.9874	2.56561	0.978022
58.6574	21.7945	3.19085	-0.490543	58.6632	21.7821	58.5484	21.9225	2.53033	0.869205
58.6557	21.7952	3.18773	-0.48941	58.5799	21.9815	58.5484	21.9225	2.53033	0.869205
60.88	22.7775	1.4637	1.96463	60.8722	22.7876	61.0941	22.7449	2.48697	0.753031
60.9212	22.7934	1.85307	2.1172	60.7648	22.6398	61.0941	22.7449	2.48697	0.753031
63.3777	23.4175	2.88311	-0.40429	63.3821	23.4069	63.5955	23.4479	2.43482	0.631987
63.438	23.4411	2.88899	-0.396812	63.7478	23.7442	63.5955	23.4479	2.43482	0.631987
66.3394	23.9889	2.9915	1.23053	66.3403	23.9959	66.0431	24.0276	2.37349	0.508655
66.1698	23.928	2.27246	0.979902	65.8838	23.9541	66.0431	24.0276	2.37349	0.508655
68.2641	24.3623	1.88588	0.0264828	68.262	24.3582	68.4273	24.4824	2.30293	0.385623
68.4083	24.4139	2.41733	0.211636	68.6759	24.6059	68.4273	24.4824	2.30293	0.385623
70.8273	24.8825	2.44136	0.653652	70.8275	24.8844	70.7384	24.8137	2.22347	0.265395
70.7719	24.8623	2.21237	0.574126	70.7403	24.6728	70.7384	24.8137	2.22347	0.265395
72.8937	24.7189	1.98068	-0.666692	72.8923	24.7135	72.9675	25.025	2.13584	0.150292
72.9793	24.7486	2.30322	-0.563091	73.0732	25.0343	72.9675	25.025	2.13584	0.150292
75.0039	25.2518	1.85104	1.24628	75.0021	25.2595	75.1062	25.1224	2.04114	0.0423626
74.9802	25.2434	1.75283	1.21261	74.9748	25.1378	75.1062	25.1224	2.04114	0.0423626
77.12	24.9405	2.37837	-1.35949	77.1225	24.9297	77.1475	25.1137	1.9408	-0.0566978
77.1134	24.9401	2.2302	-1.39708	77.1386	25.2948	77.1475	25.1137	1.9408	-0.0566978
79.11	25.0262	1.89205	1.12898	79.1089	25.0369	79.0861	25.0086	1.83649	-0.145607
79.0734	25.0141	1.62211	1.04643	79.1718	24.9698	79.0861	25.0086	1.83649	-0.145607
80.8072	24.8774	1.74949	-0.973501	80.8074	24.8688	80.9183	24.8178	1.73008	-0.223536
80.8647	24.8947	1.84798	-0.943149	81.1423	24.8704	80.9183	24.8178	1.73008	-0.223536
82.622	24.6344	1.72249	0.219907	82.6216	24.6393	82.6423	24.5525	1.6235	-0.29012
82.5828	24.6234	1.52134	0.165056	82.5085	24.8114	82.6423	24.5525	1.6235	-0.29012
84.1729	24.5521	1.63721	-0.234731	84.1733	24.5504	84.2584	24.2245	1.51869	-0.345444
84.1797	24.5533	1.63711	-0.235781	84.2898	24.3312	84.2584	24.2245	1.51869	-0.345444
85.6398	23.8118	1.26076	-1.11327	85.6378	23.808	85.7688	23.8451	1.41749	-0.390006
85.7256	23.8349	1.5482	-1.04031	85.9743	23.7547	85.7688	23.8451	1.41749	-0.390006
86.9475	23.522	0.966843	0.181189	86.9449	23.527	87.1776	23.4252	1.32159	-0.424654
87.0599	23.5518	1.1359	0.227367	87.6171	23.5127	87.1776	23.4252	1.32159	-0.424654
88.8174	22.7937	2.27199	-1.41571	88.8227	22.7869	88.4904	22.9745	1.23248	-0.450514
88.6883	22.762	1.74241	-1.53448	88.4191	22.9498	88.4904	22.9745	1.23248	-0.450514
89.5048	22.3009	0.0194847	0.240041	89.4967	22.3082	89.7145	22.5017	1.15138	-0.468904
89.634	22.3337	0.57794	0.373402	89.7821	22.4826	89.7145	22.5017	1.15138	-0.468904
90.511	21.675	1.09376	-1.36904	90.5133	21.6677	90.858	22.0141	1.07929	-0.481241
90.6024	21.6977	1.31755	-1.31553	90.8419	22.0974	90.858	22.0141	1.07929	-0.481241
91.7193	21.1101	0.971825	-0.0863812	91.7178	21.1152	91.9302	21.5174	1.01698	-0.488964
91.7765	21.1242	0.980902	-0.0793629	92.0492	21.5289	91.9302	21.5174	1.01698	-0.488964
92.859	20.9543	1.17228	-0.227906	92.8599	20.9537	92.9411	21.016	0.964993	-0.493443
92.9079	20.9655	1.07757	-0.245695	93.3186	21.0712	92.9411	21.016	0.964993	-0.493443
93.472	20.2194	0.056001	-1.12639	93.4668	20.2155	93.9011	20.513	0.92369	-0.495919
93.6323	20.254	0.800872	-0.979999	93.7423	20.5071	93.9011	20.513	0.92369	-0.495919
95.3143	19.6553	2.52759	-0.284202	95.3229	19.6585	94.8209	20.01	0.893308	-0.497439
95.0094	19.5941	1.23196	-0.524159	94.494	19.8854	94.8209	20.01	0.893308	-0.497439
95.5105	19.6943	-0.152314	0.500745	95.5039	19.6984	95.7116	19.5078	0.87398	-0.498816
95.6121	19.7152	0.430348	0.621642	95.6097	19.5804	95.7116	19.5078	0.87398	-0.498816
96.2625	19.168	0.797242	-1.35543	96.2641	19.1597	96.5842	19.0065	0.865773	-0.500589
96.3224	19.1789	0.977076	-1.32315	96.559	18.8688	96.5842	19.0065	0.865773	-0.500589
97.5261	18.7206	1.45883	0.15867	97.5286	18.727	97.45	18.506	0.868716	-0.503009
97.444	18.7035	1.01502	0.0775409	97.5333	18.1735	97.45	18.506	0.868716	-0.503009
98.213	18.3769	0.518843	-0.621104	98.2105	18.3739	98.3198	18.0049	0.882805	-0.506023
98.2756	18.3879	0.779829	-0.576138	98.4162	18.1556	98.3198	18.0049	0.882805	-0.506023
99.0367	17.3602	0.722463	-1.34423	99.0363	17.357	99.2049	17.503	0.908006	-0.509278
99.0751	17.3664	1.02803	-1.30159	98.9782	17.2949	99.2049	17.503	0.908006	-0.509278
99.9975	16.9817	0.863024	0.250893	99.9969	16.9882	100.117	17.0001	0.944242	-0.512134
100.056	16.9914	0.862787	0.252413	100.441	16.9521	100.117	17.0001	0.944242	-0.512134
101.201	16.5418	1.38104	-0.927513	101.204	16.5368	101.065	16.497	0.991362	-0.513687
101.157	16.5345	1.13967	-0.96309	101.169	16.4353	101.065	16.497	0.991362	-0.513687
102.386	16.3933	1.34599	0.435614	102.387	16.3992	102.063	15.9949	1.04911	-0.512803
102.277	16.3746	0.987367	0.377426	102.081	15.8359	102.063	15.9949	1.04911	-0.512803
103.006	15.3631	0.431194	-1.99017	103.003	15.353	103.119	15.4967	1.11708	-0.508169
103.065	15.3701	1.03393	-1.92441	102.776	15.1195	103.119	15.4967	1.11708	-0.508169
104.114	15.2579	1.13045	1.14999	104.114	15.2708	104.244	15.0064	1.19469	-0.498349
104.057	15.2486	1.01316	1.13102	103.905	14.7607	104.244	15.0064	1.19469	-0.498349
105.537	14.4548	1.84799	-2.1162	105.541	14.4412	105.447	14.5293	1.28111	-0.481861
105.451	14.4425	1.54306	-2.15344	105.316	14.0026	105.447	14.5293	1.28111	-0.481861
106.832	14.0358	1.28787	0.802143	106.831	14.0482	106.737	14.0724	1.37529	-0.457255
106.776	14.029	1.24486	0.796477	106.439	14.2401	106.737	14.0724	1.37529	-0.457255
108.083	13.6686	1.32828	-1.16224	108.084	13.6604	108.122	13.644	1.47592	-0.423202
108.126	13.6738	1.55754	-1.13673	108.131	13.6844	108.122	13.644	1.47592	-0.423202
109.535	13.5641	1.30221	0.598874	109.534	13.5714	109.606	13.2536	1.58144	-0.378583
109.514	13.5607	1.3361	0.601314	109.388	13.1556	109.606	13.2536	1.58144	-0.378583
111.061	12.5925	1.6975	-2.05146	111.063	12.5814	111.196	12.9118	1.69008	-0.322574
111.143	12.6023	1.86464	-2.03161	111.426	12.9557	111.196	12.9118	1.69008	-0.322574
112.913	12.4742	1.73512	1.18981	112.913	12.4877	112.893	12.6299	1.7999	-0.254723
112.89	12.4723	1.65475	1.18219	112.797	12.8241	112.893	12.6299	1.7999	-0.254723
114.799	12.5583	2.11829	-0.667216	114.801	12.5506	114.699	12.4195	1.90891	-0.175007
114.788	12.5567	1.96666	-0.683379	114.916	12.3187	114.699	12.4195	1.90891	-0.175007
116.688	12.1019	1.84351	-0.298109	116.687	12.1035	116.611	12.2921	2.01507	-0.0838683
116.749	12.1081	2.07683	-0.276324	116.871	12.0659	116.611	12.2921	2.01507	-0.0838683
118.952	11.9997	2.32617	0.0113222	118.953	12.0009	118.628	12.2586	2.11648	0.0177712
118.92	11.9973	2.18002	-0.00133187	118.85	12.4063	118.628	12.2586	2.11648	0.0177712
120.699	12.2898	1.40636	0.485825	120.695	12.2918	120.743	12.3289	2.21139	0.128528
120.812	12.3012	1.92899	0.540118	120.934	12.1905	120.743	12.3289	2.21139	0.128528
123.56	12.8296	3.52322	0.541523	123.568	12.8297	122.95	12.5114	2.29835	0.246599
123.356	12.8083	2.59161	0.44098	123.142	12.7694	122.95	12.5114	2.29835	0.246599
124.904	12.7779	0.548501	-0.384716	124.894	12.7743	125.242	12.8125	2.37624	0.369827
125.208	12.8089	2.05788	-0.236282	125.376	12.9964	125.242	12.8125	2.37624	0.369827
127.847	13.3218	3.20796	1.04731	127.853	13.3273	127.609	13.2365	2.44434	0.495787
127.707	13.3068	2.6271	0.983482	127.506	13.153	127.609	13.2365	2.44434	0.495787
129.951	13.7006	1.86584	-0.0251657	129.947	13.6963	130.042	13.7853	2.50232	0.621879
130.072	13.7133	2.293	0.0204266	130.334	13.781	130.042	13.7853	2.50232	0.621879
132.094	14.5016	1.78777	1.31346	132.092	14.507	132.53	14.458	2.55028	0.74543
132.221	14.5156	2.3061	1.37508	132.447	14.3423	132.53	14.458	2.55028	0.74543
135.069	15.0533	3.33495	-0.0279316	135.074	15.0475	135.066	15.2513	2.58865	0.863795
134.989	15.0441	2.81697	-0.0876801	135.127	14.6575	135.066	15.2513	2.58865	0.863795
137.563	16.2059	2.37854	2.02154	137.561	16.2147	137.639	16.1592	2.61821	0.974442
137.613	16.2124	2.59232	2.05062	137.653	16.5145	137.639	16.1592	2.61821	0.974442
140.331	17.0169	2.79746	-0.0567402	140.331	17.008	140.242	17.1733	2.63994	1.07503
140.347	17.0195	2.86757	-0.046813	140.305	17.5379	140.242	17.1733	2.63994	1.07503
142.891	17.9847	2.27036	1.6579	142.888	17.9918	142.868	18.2829	2.65497	1.16346
142.895	17.9857	2.50635	1.69291	142.626	18.1458	142.868	18.2829	2.65497	1.16346
145.392	19.1653	2.47209	0.822832	145.392	19.1617	145.51	19.4754	2.66445	1.23795
145.496	19.1792	2.76298	0.863225	145.789	19.3785	145.51	19.4754	2.66445	1.23795
148.251	20.4723	2.76238	1.59159	148.251	20.4754	148.163	20.7364	2.66951	1.29702
148.223	20.4689	2.61792	1.57027	148.146	20.9376	148.163	20.7364	2.66951	1.29702
150.687	22.1137	2.32259	1.69139	150.686	22.1142	150.825	22.0502	2.67111	1.33953
150.722	22.1188	2.61228	1.74077	150.649	21.8148	150.825	22.0502	2.67111	1.33953
153.421	23.4934	2.76775	1.12315	153.422	23.4909	153.491	23.3999	2.66999	1.3647
153.403	23.49	2.68698	1.10874	153.466	22.9115	153.491	23.3999	2.66999	1.3647
156.047	24.807	2.61181	1.46033	156.047	24.8084	156.159	24.7682	2.66666	1.37208
156.029	24.8044	2.49615	1.44053	156.009	25.0678	156.159	24.7682	2.66666	1.37208
158.901	26.0322	3.21772	1.09456	158.905	26.0308	158.827	26.1372	2.66127	1.36157
158.885	26.0295	2.99319	1.0546	159.014	26.1903	158.827	26.1372	2.66127	1.36157
161.416	27.4234	2.11032	1.61145	161.412	27.4256	161.493	27.4891	2.65371	1.33344
161.484	27.4355	2.38817	1.66274	161.529	27.8454	161.493	27.4891	2.65371	1.33344
163.628	28.7707	1.8989	1.09628	163.625	28.7683	164.155	28.8064	2.64354	1.28825
163.797	28.801	2.47968	1.20436	164.116	29.315	164.155	28.8064	2.64354	1.28825
166.823	30.2046	3.54763	1.56654	166.828	30.2062	166.809	30.0721	2.63006	1.22694
166.69	30.1798	2.84111	1.42889	166.748	29.7121	166.809	30.0721	2.63006	1.22694
169.101	31.3736	1.9974	1.01009	169.097	31.3717	169.452	31.2706	2.61238	1.15075
169.189	31.3895	2.4542	1.09853	169.345	30.7063	169.452	31.2706	2.61238	1.15075
172.17	32.3412	3.46866	0.873492	172.175	32.3404	172.079	32.3873	2.58945	1.06126
172.091	32.3265	2.94004	0.771582	172.135	32.6666	172.079	32.3873	2.58945	1.06126
174.646	33.4601	2.21202	1.36878	174.643	33.4625	174.685	33.4095	2.56021	0.960341
174.655	33.4622	2.3373	1.39512	174.474	33.9157	174.685	33.4095	2.56021	0.960341
177.03	34.2056	2.37942	0.289318	177.03	34.2009	177.261	34.3262	2.52363	0.850119
177.06	34.2111	2.47567	0.307565	177.211	33.8467	177.261	34.3262	2.52363	0.850119
180.139	35.1376	3.67549	1.38839	180.145	35.1423	179.799	35.1289	2.47883	0.732949
179.907	35.0923	2.64506	1.18315	179.543	35.4767	179.799	35.1289	2.47883	0.732949
182.599	35.7567	2.71106	0.303638	182.599	35.753	182.292	35.8114	2.42515	0.611338
182.501	35.738	2.46884	0.256892	182.047	36.2626	182.292	35.8114	2.42515	0.611338
184.734	36.5119	2.03645	1.12429	184.732	36.5155	184.73	36.37	2.36226	0.487877
184.736	36.5121	2.02946	1.12234	184.833	36.1451	184.73	36.37	2.36226	0.487877
186.945	36.9453	2.34256	-0.0404698	186.946	36.9404	187.103	36.804	2.29017	0.365145
187.01	36.9582	2.46387	-0.016572	187.296	36.9375	187.103	36.804	2.29017	0.365145
189.465	37.4019	2.4687	0.765414	189.465	37.4052	189.401	37.1147	2.20928	0.245623
189.454	37.3993	2.24247	0.720096	189.738	36.951	189.401	37.1147	2.20928	0.245623
191.735	37.567	2.29031	-0.217102	191.735	37.5631	191.615	37.3064	2.12037	0.131591
191.703	37.5604	2.20376	-0.23439	191.682	37.1147	191.615	37.3064	2.12037	0.131591
193.475	37.2794	1.36522	-0.334534	193.471	37.2789	193.738	37.3853	2.02462	0.0250452
193.567	37.2971	1.86004	-0.242842	193.555	37.4234	193.738	37.3853	2.02462	0.0250452
195.986	37.3964	2.95942	0.365278	195.991	37.3991	195.762	37.3598	1.92349	-0.072386
195.785	37.3582	2.07143	0.199256	195.507	37.4891	195.762	37.3598	1.92349	-0.072386
197.726	37.7274	1.82569	0.481801	197.725	37.7285	197.683	37.2395	1.81869	-0.159495
197.691	37.7205	1.79368	0.475294	197.582	37.303	197.683	37.2395	1.81869	-0.159495
199.296	37.2927	1.38564	-1.06833	199.294	37.2862	199.497	37.0353	1.71212	-0.235529
199.353	37.3033	1.6885	-1.01465	199.356	37.3527	199.497	37.0353	1.71212	-0.235529
201.544	36.9921	2.69512	0.203909	201.549	36.9973	201.203	36.7587	1.6057	-0.300201
201.335	36.954	1.80512	0.0468331	200.932	37.4694	201.203	36.7587	1.6057	-0.300201
202.964	36.4608	1.44016	-0.878648	202.962	36.4568	202.801	36.4212	1.50137	-0.353671
202.938	36.4566	1.42103	-0.881791	202.65	37.2445	202.801	36.4212	1.50137	-0.353671
203.994	36.1924	0.73943	0.150831	203.991	36.1967	204.294	36.0343	1.40095	-0.396497
204.044	36.2015	1.20282	0.230673	203.809	36.2941	204.294	36.0343	1.40095	-0.396497
